level,question,answer
hard,Було 𓎆𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺𓏺𓏺𓏺 блоків піраміди. Привезли ще 𓎆𓎆𓎆𓏺𓏺𓏺𓏺. Скільки стало?,𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓏺𓏺
hard,Було 𓎆𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺𓏺𓏺𓏺𓏺 блоків піраміди. Привезли ще 𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺. Скільки стало?,𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓏺𓏺𓏺𓏺
hard,Було 𓎆𓎆𓎆𓎆𓎆 блоків піраміди. Привезли ще 𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺𓏺. Скільки стало?,𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺𓏺
hard,Було 𓎆𓎆𓎆𓎆𓎆𓏺 блоків піраміди. Привезли ще 𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺𓏺𓏺. Скільки стало?,𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺𓏺𓏺𓏺
hard,Було 𓎆𓎆𓎆𓎆𓎆𓏺𓏺 блоків піраміди. Привезли ще 𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺𓏺𓏺𓏺. Скільки стало?,𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓎆
hard,Було 𓎆𓎆𓎆𓎆𓎆𓏺𓏺𓏺 блоків піраміди. Привезли ще 𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺𓏺𓏺𓏺𓏺. Скільки стало?,𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓏺𓏺
hard,Було 𓎆𓎆𓎆𓎆𓎆𓏺𓏺𓏺𓏺 блоків піраміди. Привезли ще 𓎆𓎆𓎆𓎆. Скільки стало?,𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓏺𓏺𓏺𓏺
hard,Було 𓎆𓎆𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺 блоків піраміди. Привезли ще 𓎆𓎆𓎆𓎆𓏺. Скільки стало?,𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺𓏺
hard,Було 𓎆𓎆𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺𓏺 блоків піраміди. Привезли ще 𓎆𓎆𓎆𓎆𓏺𓏺. Скільки стало?,𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺𓏺𓏺𓏺
hard,Було 𓎆𓎆𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺𓏺𓏺 блоків піраміди. Привезли ще 𓎆𓎆𓎆𓎆𓏺𓏺𓏺. Скільки стало?,𓍢
hard,Було 𓎆𓎆𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺𓏺𓏺𓏺 блоків піраміди. Привезли ще 𓎆𓎆𓎆𓎆𓏺𓏺𓏺𓏺. Скільки стало?,𓍢𓏺𓏺
hard,Було 𓎆𓎆𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺𓏺𓏺𓏺𓏺 блоків піраміди. Привезли ще 𓎆𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺. Скільки стало?,𓍢𓏺𓏺𓏺𓏺
hard,Було 𓎆𓎆𓎆𓎆𓎆𓎆 блоків піраміди. Привезли ще 𓎆𓎆𓎆𓏺. Скільки стало?,𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓏺
hard,Було 𓎆𓎆𓎆𓎆𓎆𓎆𓏺 блоків піраміди. Привезли ще 𓎆𓎆𓎆𓏺𓏺. Скільки стало?,𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓏺𓏺𓏺
hard,Було 𓎆𓎆𓎆𓎆𓎆𓎆𓏺𓏺 блоків піраміди. Привезли ще 𓎆𓎆𓎆𓏺𓏺𓏺. Скільки стало?,𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺
hard,Було 𓎆𓎆𓎆𓎆𓎆𓎆𓏺𓏺𓏺 блоків піраміди. Привезли ще 𓎆𓎆𓎆𓏺𓏺𓏺𓏺. Скільки стало?,𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺𓏺𓏺
hard,Було 𓎆𓎆𓎆𓎆𓎆𓎆𓏺𓏺𓏺𓏺 блоків піраміди. Привезли ще 𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺. Скільки стало?,𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺𓏺𓏺𓏺𓏺
hard,Було 𓎆𓎆𓎆𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺 блоків піраміди. Привезли ще 𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺𓏺. Скільки стало?,𓍢𓏺
hard,Було 𓎆𓎆𓎆𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺𓏺 блоків піраміди. Привезли ще 𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺𓏺𓏺. Скільки стало?,𓍢𓏺𓏺𓏺
hard,Було 𓎆𓎆𓎆𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺𓏺𓏺 блоків піраміди. Привезли ще 𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺𓏺𓏺𓏺. Скільки стало?,𓍢𓏺𓏺𓏺𓏺𓏺
hard,Було 𓎆𓎆𓎆𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺𓏺𓏺𓏺 блоків піраміди. Привезли ще 𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺𓏺𓏺𓏺𓏺. Скільки стало?,𓍢𓏺𓏺𓏺𓏺𓏺𓏺𓏺
hard,Було 𓎆𓎆𓎆𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺𓏺𓏺𓏺𓏺 блоків піраміди. Привезли ще 𓎆𓎆𓎆𓎆. Скільки стало?,𓍢𓏺𓏺𓏺𓏺𓏺𓏺𓏺𓏺𓏺
hard,Було 𓎆𓎆𓎆𓎆𓎆𓎆𓎆 блоків піраміди. Привезли ще 𓎆𓎆𓎆𓎆𓏺. Скільки стало?,𓍢𓎆𓏺
hard,Було 𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓏺 блоків піраміди. Привезли ще 𓎆𓎆𓎆𓎆𓏺𓏺. Скільки стало?,𓍢𓎆𓏺𓏺𓏺
hard,Було 𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓏺𓏺 блоків піраміди. Привезли ще 𓎆𓎆𓎆𓎆𓏺𓏺𓏺. Скільки стало?,𓍢𓎆𓏺𓏺𓏺𓏺𓏺
hard,Було 𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓏺𓏺𓏺 блоків піраміди. Привезли ще 𓎆𓎆𓎆𓎆𓏺𓏺𓏺𓏺. Скільки стало?,𓍢𓎆𓏺𓏺𓏺𓏺𓏺𓏺𓏺
hard,Було 𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓏺𓏺𓏺𓏺 блоків піраміди. Привезли ще 𓎆𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺. Скільки стало?,𓍢𓎆𓏺𓏺𓏺𓏺𓏺𓏺𓏺𓏺𓏺
hard,Було 𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺 блоків піраміди. Привезли ще 𓎆𓎆𓎆𓏺. Скільки стало?,𓍢𓏺𓏺𓏺𓏺𓏺𓏺
hard,Було 𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺𓏺 блоків піраміди. Привезли ще 𓎆𓎆𓎆𓏺𓏺. Скільки стало?,𓍢𓏺𓏺𓏺𓏺𓏺𓏺𓏺𓏺
hard,Було 𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺𓏺𓏺 блоків піраміди. Привезли ще 𓎆𓎆𓎆𓏺𓏺𓏺. Скільки стало?,𓍢𓎆
hard,Було 𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺𓏺𓏺𓏺 блоків піраміди. Привезли ще 𓎆𓎆𓎆𓏺𓏺𓏺𓏺. Скільки стало?,𓍢𓎆𓏺𓏺
hard,Було 𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺𓏺𓏺𓏺𓏺 блоків піраміди. Привезли ще 𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺. Скільки стало?,𓍢𓎆𓏺𓏺𓏺𓏺
hard,Було 𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓎆 блоків піраміди. Привезли ще 𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺𓏺. Скільки стало?,𓍢𓎆𓏺𓏺𓏺𓏺𓏺𓏺
hard,Було 𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓏺 блоків піраміди. Привезли ще 𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺𓏺𓏺. Скільки стало?,𓍢𓎆𓏺𓏺𓏺𓏺𓏺𓏺𓏺𓏺
hard,Було 𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓏺𓏺 блоків піраміди. Привезли ще 𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺𓏺𓏺𓏺. Скільки стало?,𓍢𓎆𓎆
hard,Було 𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓏺𓏺𓏺 блоків піраміди. Привезли ще 𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺𓏺𓏺𓏺𓏺. Скільки стало?,𓍢𓎆𓎆𓏺𓏺
hard,Було 𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓏺𓏺𓏺𓏺 блоків піраміди. Привезли ще 𓎆𓎆𓎆𓎆. Скільки стало?,𓍢𓎆𓎆𓏺𓏺𓏺𓏺
hard,Було 𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺 блоків піраміди. Привезли ще 𓎆𓎆𓎆𓎆𓏺. Скільки стало?,𓍢𓎆𓎆𓏺𓏺𓏺𓏺𓏺𓏺
hard,Було 𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺𓏺 блоків піраміди. Привезли ще 𓎆𓎆𓎆𓎆𓏺𓏺. Скільки стало?,𓍢𓎆𓎆𓏺𓏺𓏺𓏺𓏺𓏺𓏺𓏺
hard,Було 𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺𓏺𓏺 блоків піраміди. Привезли ще 𓎆𓎆𓎆𓎆𓏺𓏺𓏺. Скільки стало?,𓍢𓎆𓎆𓎆
hard,Було 𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺𓏺𓏺𓏺 блоків піраміди. Привезли ще 𓎆𓎆𓎆𓎆𓏺𓏺𓏺𓏺. Скільки стало?,𓍢𓎆𓎆𓎆𓏺𓏺
hard,Було 𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺𓏺𓏺𓏺𓏺 блоків піраміди. Привезли ще 𓎆𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺. Скільки стало?,𓍢𓎆𓎆𓎆𓏺𓏺𓏺𓏺
hard,Було 𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓎆 блоків піраміди. Привезли ще 𓎆𓎆𓎆𓏺. Скільки стало?,𓍢𓎆𓎆𓏺
hard,Було 𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓏺 блоків піраміди. Привезли ще 𓎆𓎆𓎆𓏺𓏺. Скільки стало?,𓍢𓎆𓎆𓏺𓏺𓏺
hard,Було 𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓏺𓏺 блоків піраміди. Привезли ще 𓎆𓎆𓎆𓏺𓏺𓏺. Скільки стало?,𓍢𓎆𓎆𓏺𓏺𓏺𓏺𓏺
hard,Було 𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓏺𓏺𓏺 блоків піраміди. Привезли ще 𓎆𓎆𓎆𓏺𓏺𓏺𓏺. Скільки стало?,𓍢𓎆𓎆𓏺𓏺𓏺𓏺𓏺𓏺𓏺
hard,Було 𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓏺𓏺𓏺𓏺 блоків піраміди. Привезли ще 𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺. Скільки стало?,𓍢𓎆𓎆𓏺𓏺𓏺𓏺𓏺𓏺𓏺𓏺𓏺
hard,Було 𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺 блоків піраміди. Привезли ще 𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺𓏺. Скільки стало?,𓍢𓎆𓎆𓎆𓏺
hard,Було 𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺𓏺 блоків піраміди. Привезли ще 𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺𓏺𓏺. Скільки стало?,𓍢𓎆𓎆𓎆𓏺𓏺𓏺
hard,Було 𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺𓏺𓏺 блоків піраміди. Привезли ще 𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺𓏺𓏺𓏺. Скільки стало?,𓍢𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺
hard,Було 𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺𓏺𓏺𓏺 блоків піраміди. Привезли ще 𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺𓏺𓏺𓏺𓏺. Скільки стало?,𓍢𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺𓏺𓏺
hard,Було 𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺𓏺𓏺𓏺𓏺 блоків піраміди. Привезли ще 𓎆𓎆𓎆𓎆. Скільки стало?,𓍢𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺𓏺𓏺𓏺𓏺
hard,Було 𓍢 блоків піраміди. Привезли ще 𓎆𓎆𓎆𓎆𓏺. Скільки стало?,𓍢𓎆𓎆𓎆𓎆𓏺
hard,Було 𓍢𓏺 блоків піраміди. Привезли ще 𓎆𓎆𓎆𓎆𓏺𓏺. Скільки стало?,𓍢𓎆𓎆𓎆𓎆𓏺𓏺𓏺
hard,Було 𓍢𓏺𓏺 блоків піраміди. Привезли ще 𓎆𓎆𓎆𓎆𓏺𓏺𓏺. Скільки стало?,𓍢𓎆𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺
hard,Було 𓍢𓏺𓏺𓏺 блоків піраміди. Привезли ще 𓎆𓎆𓎆𓎆𓏺𓏺𓏺𓏺. Скільки стало?,𓍢𓎆𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺𓏺𓏺
hard,Було 𓍢𓏺𓏺𓏺𓏺 блоків піраміди. Привезли ще 𓎆𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺. Скільки стало?,𓍢𓎆𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺𓏺𓏺𓏺𓏺
hard,Було 𓍢𓏺𓏺𓏺𓏺𓏺 блоків піраміди. Привезли ще 𓎆𓎆𓎆𓏺. Скільки стало?,𓍢𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺𓏺
hard,Було 𓍢𓏺𓏺𓏺𓏺𓏺𓏺 блоків піраміди. Привезли ще 𓎆𓎆𓎆𓏺𓏺. Скільки стало?,𓍢𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺𓏺𓏺𓏺
hard,Було 𓍢𓏺𓏺𓏺𓏺𓏺𓏺𓏺 блоків піраміди. Привезли ще 𓎆𓎆𓎆𓏺𓏺𓏺. Скільки стало?,𓍢𓎆𓎆𓎆𓎆
hard,Було 𓍢𓏺𓏺𓏺𓏺𓏺𓏺𓏺𓏺 блоків піраміди. Привезли ще 𓎆𓎆𓎆𓏺𓏺𓏺𓏺. Скільки стало?,𓍢𓎆𓎆𓎆𓎆𓏺𓏺
hard,Було 𓍢𓏺𓏺𓏺𓏺𓏺𓏺𓏺𓏺𓏺 блоків піраміди. Привезли ще 𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺. Скільки стало?,𓍢𓎆𓎆𓎆𓎆𓏺𓏺𓏺𓏺
hard,Було 𓍢𓎆 блоків піраміди. Привезли ще 𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺𓏺. Скільки стало?,𓍢𓎆𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺𓏺
hard,Було 𓍢𓎆𓏺 блоків піраміди. Привезли ще 𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺𓏺𓏺. Скільки стало?,𓍢𓎆𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺𓏺𓏺𓏺
hard,Було 𓍢𓎆𓏺𓏺 блоків піраміди. Привезли ще 𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺𓏺𓏺𓏺. Скільки стало?,𓍢𓎆𓎆𓎆𓎆𓎆
hard,Було 𓍢𓎆𓏺𓏺𓏺 блоків піраміди. Привезли ще 𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺𓏺𓏺𓏺𓏺. Скільки стало?,𓍢𓎆𓎆𓎆𓎆𓎆𓏺𓏺
hard,Було 𓍢𓎆𓏺𓏺𓏺𓏺 блоків піраміди. Привезли ще 𓎆𓎆𓎆𓎆. Скільки стало?,𓍢𓎆𓎆𓎆𓎆𓎆𓏺𓏺𓏺𓏺
hard,Було 𓍢𓎆𓏺𓏺𓏺𓏺𓏺 блоків піраміди. Привезли ще 𓎆𓎆𓎆𓎆𓏺. Скільки стало?,𓍢𓎆𓎆𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺𓏺
hard,Було 𓍢𓎆𓏺𓏺𓏺𓏺𓏺𓏺 блоків піраміди. Привезли ще 𓎆𓎆𓎆𓎆𓏺𓏺. Скільки стало?,𓍢𓎆𓎆𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺𓏺𓏺𓏺
hard,Було 𓍢𓎆𓏺𓏺𓏺𓏺𓏺𓏺𓏺 блоків піраміди. Привезли ще 𓎆𓎆𓎆𓎆𓏺𓏺𓏺. Скільки стало?,𓍢𓎆𓎆𓎆𓎆𓎆𓎆
hard,Було 𓍢𓎆𓏺𓏺𓏺𓏺𓏺𓏺𓏺𓏺 блоків піраміди. Привезли ще 𓎆𓎆𓎆𓎆𓏺𓏺𓏺𓏺. Скільки стало?,𓍢𓎆𓎆𓎆𓎆𓎆𓎆𓏺𓏺
hard,Було 𓍢𓎆𓏺𓏺𓏺𓏺𓏺𓏺𓏺𓏺𓏺 блоків піраміди. Привезли ще 𓎆𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺. Скільки стало?,𓍢𓎆𓎆𓎆𓎆𓎆𓎆𓏺𓏺𓏺𓏺
hard,Було 𓍢𓎆𓎆 блоків піраміди. Привезли ще 𓎆𓎆𓎆𓏺. Скільки стало?,𓍢𓎆𓎆𓎆𓎆𓎆𓏺
hard,Було 𓍢𓎆𓎆𓏺 блоків піраміди. Привезли ще 𓎆𓎆𓎆𓏺𓏺. Скільки стало?,𓍢𓎆𓎆𓎆𓎆𓎆𓏺𓏺𓏺
hard,Було 𓍢𓎆𓎆𓏺𓏺 блоків піраміди. Привезли ще 𓎆𓎆𓎆𓏺𓏺𓏺. Скільки стало?,𓍢𓎆𓎆𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺
hard,Було 𓍢𓎆𓎆𓏺𓏺𓏺 блоків піраміди. Привезли ще 𓎆𓎆𓎆𓏺𓏺𓏺𓏺. Скільки стало?,𓍢𓎆𓎆𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺𓏺𓏺
hard,Було 𓍢𓎆𓎆𓏺𓏺𓏺𓏺 блоків піраміди. Привезли ще 𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺. Скільки стало?,𓍢𓎆𓎆𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺𓏺𓏺𓏺𓏺
hard,Було 𓍢𓎆𓎆𓏺𓏺𓏺𓏺𓏺 блоків піраміди. Привезли ще 𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺𓏺. Скільки стало?,𓍢𓎆𓎆𓎆𓎆𓎆𓎆𓏺
hard,Було 𓍢𓎆𓎆𓏺𓏺𓏺𓏺𓏺𓏺 блоків піраміди. Привезли ще 𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺𓏺𓏺. Скільки стало?,𓍢𓎆𓎆𓎆𓎆𓎆𓎆𓏺𓏺𓏺
hard,Було 𓍢𓎆𓎆𓏺𓏺𓏺𓏺𓏺𓏺𓏺 блоків піраміди. Привезли ще 𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺𓏺𓏺𓏺. Скільки стало?,𓍢𓎆𓎆𓎆𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺
hard,Було 𓍢𓎆𓎆𓏺𓏺𓏺𓏺𓏺𓏺𓏺𓏺 блоків піраміди. Привезли ще 𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺𓏺𓏺𓏺𓏺. Скільки стало?,𓍢𓎆𓎆𓎆𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺𓏺𓏺
hard,Було 𓍢𓎆𓎆𓏺𓏺𓏺𓏺𓏺𓏺𓏺𓏺𓏺 блоків піраміди. Привезли ще 𓎆𓎆𓎆𓎆. Скільки стало?,𓍢𓎆𓎆𓎆𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺𓏺𓏺𓏺𓏺
hard,Було 𓍢𓎆𓎆𓎆 блоків піраміди. Привезли ще 𓎆𓎆𓎆𓎆𓏺. Скільки стало?,𓍢𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓏺
very_hard,Було 𓎆𓎆𓎆𓎆𓏺 майстрів. Кожен обробив по 𓏺𓏺𓏺𓏺 каменів. Скільки всього?,𓍢𓎆𓎆𓎆𓎆𓎆𓎆𓏺𓏺𓏺𓏺
very_hard,Було 𓎆𓎆𓎆𓎆𓏺𓏺 майстрів. Кожен обробив по 𓏺𓏺𓏺𓏺𓏺 каменів. Скільки всього?,𓍢𓍢𓎆
very_hard,Було 𓎆𓎆𓎆𓎆𓏺𓏺𓏺 майстрів. Кожен обробив по 𓏺𓏺𓏺𓏺𓏺𓏺 каменів. Скільки всього?,𓍢𓍢𓎆𓎆𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺𓏺𓏺𓏺
very_hard,Було 𓎆𓎆𓎆𓎆𓏺𓏺𓏺𓏺 майстрів. Кожен обробив по 𓏺𓏺 каменів. Скільки всього?,𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺𓏺𓏺𓏺
very_hard,Було 𓎆𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺 майстрів. Кожен обробив по 𓏺𓏺𓏺 каменів. Скільки всього?,𓍢𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺
very_hard,Було 𓎆𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺𓏺 майстрів. Кожен обробив по 𓏺𓏺𓏺𓏺 каменів. Скільки всього?,𓍢𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓏺𓏺𓏺𓏺
very_hard,Було 𓎆𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺𓏺𓏺 майстрів. Кожен обробив по 𓏺𓏺𓏺𓏺𓏺 каменів. Скільки всього?,𓍢𓍢𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺
very_hard,Було 𓎆𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺𓏺𓏺𓏺 майстрів. Кожен обробив по 𓏺𓏺𓏺𓏺𓏺𓏺 каменів. Скільки всього?,𓍢𓍢𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺𓏺𓏺𓏺
very_hard,Було 𓎆𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺𓏺𓏺𓏺𓏺 майстрів. Кожен обробив по 𓏺𓏺 каменів. Скільки всього?,𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺𓏺𓏺𓏺
very_hard,Було 𓎆𓎆𓎆𓎆𓎆 майстрів. Кожен обробив по 𓏺𓏺𓏺 каменів. Скільки всього?,𓍢𓎆𓎆𓎆𓎆𓎆
very_hard,Було 𓎆𓎆𓎆𓎆𓎆𓏺 майстрів. Кожен обробив по 𓏺𓏺𓏺𓏺 каменів. Скільки всього?,𓍢𓍢𓏺𓏺𓏺𓏺
very_hard,Було 𓎆𓎆𓎆𓎆𓎆𓏺𓏺 майстрів. Кожен обробив по 𓏺𓏺𓏺𓏺𓏺 каменів. Скільки всього?,𓍢𓍢𓎆𓎆𓎆𓎆𓎆𓎆
very_hard,Було 𓎆𓎆𓎆𓎆𓎆𓏺𓏺𓏺 майстрів. Кожен обробив по 𓏺𓏺𓏺𓏺𓏺𓏺 каменів. Скільки всього?,𓍢𓍢𓍢𓎆𓏺𓏺𓏺𓏺𓏺𓏺𓏺𓏺
very_hard,Було 𓎆𓎆𓎆𓎆𓎆𓏺𓏺𓏺𓏺 майстрів. Кожен обробив по 𓏺𓏺 каменів. Скільки всього?,𓍢𓏺𓏺𓏺𓏺𓏺𓏺𓏺𓏺
very_hard,Було 𓎆𓎆𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺 майстрів. Кожен обробив по 𓏺𓏺𓏺 каменів. Скільки всього?,𓍢𓎆𓎆𓎆𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺
very_hard,Було 𓎆𓎆𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺𓏺 майстрів. Кожен обробив по 𓏺𓏺𓏺𓏺 каменів. Скільки всього?,𓍢𓍢𓎆𓎆𓏺𓏺𓏺𓏺
very_hard,Було 𓎆𓎆𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺𓏺𓏺 майстрів. Кожен обробив по 𓏺𓏺𓏺𓏺𓏺 каменів. Скільки всього?,𓍢𓍢𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺
very_hard,Було 𓎆𓎆𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺𓏺𓏺𓏺 майстрів. Кожен обробив по 𓏺𓏺𓏺𓏺𓏺𓏺 каменів. Скільки всього?,𓍢𓍢𓍢𓎆𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺𓏺𓏺𓏺
very_hard,Було 𓎆𓎆𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺𓏺𓏺𓏺𓏺 майстрів. Кожен обробив по 𓏺𓏺 каменів. Скільки всього?,𓍢𓎆𓏺𓏺𓏺𓏺𓏺𓏺𓏺𓏺
